video,split,codec,crf,ok,bitrate,size
964_174.mp4,FaceSwap,av1,20,1,2143667,1848913
964_174.mp4,FaceSwap,av1,30,1,1105653,953626
964_174.mp4,FaceSwap,av1,40,1,527252,454755
965_948.mp4,FaceSwap,h264,18,1,10987351,15931659
965_948.mp4,FaceSwap,h264,28,1,2790233,4045838
965_948.mp4,FaceSwap,h264,38,1,611211,886256
965_948.mp4,FaceSwap,hevc,18,1,1574047,2282369
965_948.mp4,FaceSwap,hevc,28,1,392144,568610
965_948.mp4,FaceSwap,hevc,38,1,136482,197899
965_948.mp4,FaceSwap,av1,20,1,2164991,3139237
965_948.mp4,FaceSwap,av1,30,1,1083426,1570968
965_948.mp4,FaceSwap,av1,40,1,512307,742846
966_988.mp4,FaceSwap,h264,18,1,2382361,4335898
966_988.mp4,FaceSwap,h264,28,1,862736,1570180
966_988.mp4,FaceSwap,h264,38,1,256049,466010
966_988.mp4,FaceSwap,hevc,18,1,665106,1210493
966_988.mp4,FaceSwap,hevc,28,1,182514,332177
966_988.mp4,FaceSwap,hevc,38,1,57222,104145
966_988.mp4,FaceSwap,av1,20,1,1002698,1824911
966_988.mp4,FaceSwap,av1,30,1,571461,1040060
966_988.mp4,FaceSwap,av1,40,1,290855,529357
967_984.mp4,FaceSwap,h264,18,1,5215243,8839837
967_984.mp4,FaceSwap,h264,28,1,1680075,2847728
967_984.mp4,FaceSwap,h264,38,1,434568,736593
967_984.mp4,FaceSwap,hevc,18,1,953783,1616663
967_984.mp4,FaceSwap,hevc,28,1,237561,402667
967_984.mp4,FaceSwap,hevc,38,1,74484,126252
967_984.mp4,FaceSwap,av1,20,1,1472391,2495703
967_984.mp4,FaceSwap,av1,30,1,733310,1242962
967_984.mp4,FaceSwap,av1,40,1,350182,593559
968_884.mp4,FaceSwap,h264,18,1,5294821,7942232
968_884.mp4,FaceSwap,h264,28,1,1862109,2793164
968_884.mp4,FaceSwap,h264,38,1,546816,820224
968_884.mp4,FaceSwap,hevc,18,1,1231925,1847888
968_884.mp4,FaceSwap,hevc,28,1,327362,491043
968_884.mp4,FaceSwap,hevc,38,1,101372,152059
968_884.mp4,FaceSwap,av1,20,1,1948057,2922086
968_884.mp4,FaceSwap,av1,30,1,996471,1494707
968_884.mp4,FaceSwap,av1,40,1,467012,700519
969_897.mp4,FaceSwap,h264,18,1,2784120,4635561
969_897.mp4,FaceSwap,h264,28,1,1003972,1671615
969_897.mp4,FaceSwap,h264,38,1,274236,456604
969_897.mp4,FaceSwap,hevc,18,1,666107,1109069
969_897.mp4,FaceSwap,hevc,28,1,170775,284342
969_897.mp4,FaceSwap,hevc,38,1,48619,80951
969_897.mp4,FaceSwap,av1,20,1,1470144,2447790
969_897.mp4,FaceSwap,av1,30,1,726393,1209446
969_897.mp4,FaceSwap,av1,40,1,321264,534905
970_973.mp4,FaceSwap,h264,18,1,2244917,5342903
970_973.mp4,FaceSwap,h264,28,1,815167,1940099
970_973.mp4,FaceSwap,h264,38,1,254132,604835
970_973.mp4,FaceSwap,hevc,18,1,432784,1030028
970_973.mp4,FaceSwap,hevc,28,1,103701,246810
970_973.mp4,FaceSwap,hevc,38,1,35672,84900
970_973.mp4,FaceSwap,av1,20,1,921280,2192648
970_973.mp4,FaceSwap,av1,30,1,476118,1133162
970_973.mp4,FaceSwap,av1,40,1,198024,471298
971_564.mp4,FaceSwap,h264,18,1,8600189,12685279
971_564.mp4,FaceSwap,h264,28,1,2104831,3104627
971_564.mp4,FaceSwap,h264,38,1,570484,841465
971_564.mp4,FaceSwap,hevc,18,1,1102091,1625585
971_564.mp4,FaceSwap,hevc,28,1,330501,487489
971_564.mp4,FaceSwap,hevc,38,1,139880,206324
971_564.mp4,FaceSwap,av1,20,1,1562049,2304023
971_564.mp4,FaceSwap,av1,30,1,818811,1207747
971_564.mp4,FaceSwap,av1,40,1,402470,593644
972_718.mp4,FaceSwap,h264,18,1,11480301,17851869
972_718.mp4,FaceSwap,h264,28,1,2252418,3502511
972_718.mp4,FaceSwap,h264,38,1,455593,708448
972_718.mp4,FaceSwap,hevc,18,1,1560012,2425820
972_718.mp4,FaceSwap,hevc,28,1,294846,458487
972_718.mp4,FaceSwap,hevc,38,1,98677,153444
972_718.mp4,FaceSwap,av1,20,1,1664617,2588480
972_718.mp4,FaceSwap,av1,30,1,798943,1242357
972_718.mp4,FaceSwap,av1,40,1,333328,518326
973_970.mp4,FaceSwap,h264,18,1,2154145,5126866
973_970.mp4,FaceSwap,h264,28,1,746108,1775739
973_970.mp4,FaceSwap,h264,38,1,179994,428388
973_970.mp4,FaceSwap,hevc,18,1,466701,1110750
973_970.mp4,FaceSwap,hevc,28,1,113437,269981
973_970.mp4,FaceSwap,hevc,38,1,35826,85268
973_970.mp4,FaceSwap,av1,20,1,781763,1860598
973_970.mp4,FaceSwap,av1,30,1,424391,1010051
973_970.mp4,FaceSwap,av1,40,1,205235,488460
974_953.mp4,FaceSwap,h264,18,1,2354775,3744093
974_953.mp4,FaceSwap,h264,28,1,842986,1340349
974_953.mp4,FaceSwap,h264,38,1,235586,374583
974_953.mp4,FaceSwap,hevc,18,1,608360,967293
974_953.mp4,FaceSwap,hevc,28,1,167935,267017
974_953.mp4,FaceSwap,hevc,38,1,53478,85031
974_953.mp4,FaceSwap,av1,20,1,901742,1433771
974_953.mp4,FaceSwap,av1,30,1,496162,788899
974_953.mp4,FaceSwap,av1,40,1,235603,374609
975_978.mp4,FaceSwap,h264,18,1,4707632,5963001
975_978.mp4,FaceSwap,h264,28,1,1119046,1417459
975_978.mp4,FaceSwap,h264,38,1,242707,307429
975_978.mp4,FaceSwap,hevc,18,1,638467,808726
975_978.mp4,FaceSwap,hevc,28,1,156693,198478
975_978.mp4,FaceSwap,hevc,38,1,62267,78872
975_978.mp4,FaceSwap,av1,20,1,930228,1178289
975_978.mp4,FaceSwap,av1,30,1,461610,584707
975_978.mp4,FaceSwap,av1,40,1,220155,278863
976_954.mp4,FaceSwap,h264,18,1,3160443,5183128
976_954.mp4,FaceSwap,h264,28,1,960787,1575692
976_954.mp4,FaceSwap,h264,38,1,238047,390398
976_954.mp4,FaceSwap,hevc,18,1,677651,1111348
976_954.mp4,FaceSwap,hevc,28,1,201612,330644
976_954.mp4,FaceSwap,hevc,38,1,58531,95992
976_954.mp4,FaceSwap,av1,20,1,1048623,1719742
976_954.mp4,FaceSwap,av1,30,1,581623,953863
976_954.mp4,FaceSwap,av1,40,1,291218,477599
977_075.mp4,FaceSwap,h264,18,1,2816372,7193484
977_075.mp4,FaceSwap,h264,28,1,803542,2052381
977_075.mp4,FaceSwap,h264,38,1,207680,530451
977_075.mp4,FaceSwap,hevc,18,1,571731,1460298
977_075.mp4,FaceSwap,hevc,28,1,154456,394508
977_075.mp4,FaceSwap,hevc,38,1,55033,140564
977_075.mp4,FaceSwap,av1,20,1,991064,2531344
977_075.mp4,FaceSwap,av1,30,1,506477,1293627
977_075.mp4,FaceSwap,av1,40,1,242689,619870
978_975.mp4,FaceSwap,h264,18,1,5603870,7098236
978_975.mp4,FaceSwap,h264,28,1,1526641,1933746
978_975.mp4,FaceSwap,h264,38,1,400228,506956
978_975.mp4,FaceSwap,hevc,18,1,971951,1231139
978_975.mp4,FaceSwap,hevc,28,1,265542,336354
978_975.mp4,FaceSwap,hevc,38,1,96941,122793
978_975.mp4,FaceSwap,av1,20,1,1637461,2074118
978_975.mp4,FaceSwap,av1,30,1,816978,1034840
978_975.mp4,FaceSwap,av1,40,1,378460,479383
979_875.mp4,FaceSwap,h264,18,1,5922403,8266689
979_875.mp4,FaceSwap,h264,28,1,1664210,2322960
979_875.mp4,FaceSwap,h264,38,1,417880,583292
979_875.mp4,FaceSwap,hevc,18,1,894470,1248532
979_875.mp4,FaceSwap,hevc,28,1,231541,323193
979_875.mp4,FaceSwap,hevc,38,1,86320,120489
979_875.mp4,FaceSwap,av1,20,1,1435048,2003089
979_875.mp4,FaceSwap,av1,30,1,752119,1049833
979_875.mp4,FaceSwap,av1,40,1,381034,531860
980_992.mp4,FaceSwap,h264,18,1,2252396,4313340
980_992.mp4,FaceSwap,h264,28,1,797972,1528118
980_992.mp4,FaceSwap,h264,38,1,232421,445088
980_992.mp4,FaceSwap,hevc,18,1,547408,1048287
980_992.mp4,FaceSwap,hevc,28,1,144631,276969
980_992.mp4,FaceSwap,hevc,38,1,48501,92881
980_992.mp4,FaceSwap,av1,20,1,1065223,2039903
980_992.mp4,FaceSwap,av1,30,1,524787,1004968
980_992.mp4,FaceSwap,av1,40,1,244857,468903
981_985.mp4,FaceSwap,h264,18,1,2558531,4387881
981_985.mp4,FaceSwap,h264,28,1,875955,1502263
981_985.mp4,FaceSwap,h264,38,1,232497,398734
981_985.mp4,FaceSwap,hevc,18,1,570752,978841
981_985.mp4,FaceSwap,hevc,28,1,155505,266692
981_985.mp4,FaceSwap,hevc,38,1,48233,82721
981_985.mp4,FaceSwap,av1,20,1,837696,1436650
981_985.mp4,FaceSwap,av1,30,1,467683,802077
981_985.mp4,FaceSwap,av1,40,1,237646,407563
982_004.mp4,FaceSwap,h264,18,1,1879899,2904445
982_004.mp4,FaceSwap,h264,28,1,503040,777198
982_004.mp4,FaceSwap,h264,38,1,118973,183814
982_004.mp4,FaceSwap,hevc,18,1,278728,430635
982_004.mp4,FaceSwap,hevc,28,1,70865,109487
982_004.mp4,FaceSwap,hevc,38,1,30877,47706
982_004.mp4,FaceSwap,av1,20,1,515075,795791
982_004.mp4,FaceSwap,av1,30,1,263335,406854
982_004.mp4,FaceSwap,av1,40,1,119583,184757
983_113.mp4,FaceSwap,h264,18,1,2109088,4281450
983_113.mp4,FaceSwap,h264,28,1,482382,979236
983_113.mp4,FaceSwap,h264,38,1,135526,275118
983_113.mp4,FaceSwap,hevc,18,1,290586,589890
983_113.mp4,FaceSwap,hevc,28,1,77994,158329
983_113.mp4,FaceSwap,hevc,38,1,34892,70831
983_113.mp4,FaceSwap,av1,20,1,427141,867097
983_113.mp4,FaceSwap,av1,30,1,235723,478518
983_113.mp4,FaceSwap,av1,40,1,120045,243692
984_967.mp4,FaceSwap,h264,18,1,4298804,7286473
984_967.mp4,FaceSwap,h264,28,1,883896,1498205
984_967.mp4,FaceSwap,h264,38,1,235197,398659
984_967.mp4,FaceSwap,hevc,18,1,527437,894006
984_967.mp4,FaceSwap,hevc,28,1,145153,246035
984_967.mp4,FaceSwap,hevc,38,1,63301,107296
984_967.mp4,FaceSwap,av1,20,1,673857,1142188
984_967.mp4,FaceSwap,av1,30,1,348280,590336
984_967.mp4,FaceSwap,av1,40,1,179086,303551
985_981.mp4,FaceSwap,h264,18,1,2911626,4993440
985_981.mp4,FaceSwap,h264,28,1,842109,1444217
985_981.mp4,FaceSwap,h264,38,1,210103,360328
985_981.mp4,FaceSwap,hevc,18,1,600330,1029566
985_981.mp4,FaceSwap,hevc,28,1,131918,226240
985_981.mp4,FaceSwap,hevc,38,1,43039,73812
985_981.mp4,FaceSwap,av1,20,1,975496,1672977
985_981.mp4,FaceSwap,av1,30,1,541086,927963
985_981.mp4,FaceSwap,av1,40,1,258299,442984
986_994.mp4,FaceSwap,h264,18,1,4298042,6790907
986_994.mp4,FaceSwap,h264,28,1,1383122,2185333
986_994.mp4,FaceSwap,h264,38,1,415035,655756
986_994.mp4,FaceSwap,hevc,18,1,746013,1178701
986_994.mp4,FaceSwap,hevc,28,1,188684,298121
986_994.mp4,FaceSwap,hevc,38,1,64128,101323
986_994.mp4,FaceSwap,av1,20,1,1226880,1938471
986_994.mp4,FaceSwap,av1,30,1,619977,979565
986_994.mp4,FaceSwap,av1,40,1,292022,461396
987_938.mp4,FaceSwap,h264,18,1,1963493,3622645
987_938.mp4,FaceSwap,h264,28,1,566526,1045242
987_938.mp4,FaceSwap,h264,38,1,134265,247720
987_938.mp4,FaceSwap,hevc,18,1,310300,572504
987_938.mp4,FaceSwap,hevc,28,1,82923,152993
987_938.mp4,FaceSwap,hevc,38,1,31714,58514
987_938.mp4,FaceSwap,av1,20,1,464457,856925
987_938.mp4,FaceSwap,av1,30,1,257013,474189
987_938.mp4,FaceSwap,av1,40,1,134147,247502
988_966.mp4,FaceSwap,h264,18,1,1946231,3542142
988_966.mp4,FaceSwap,h264,28,1,593651,1080446
988_966.mp4,FaceSwap,h264,38,1,146852,267272
988_966.mp4,FaceSwap,hevc,18,1,346657,630917
988_966.mp4,FaceSwap,hevc,28,1,79504,144699
988_966.mp4,FaceSwap,hevc,38,1,29842,54314
988_966.mp4,FaceSwap,av1,20,1,564669,1027699
988_966.mp4,FaceSwap,av1,30,1,300380,546693
988_966.mp4,FaceSwap,av1,40,1,148533,270331
989_993.mp4,FaceSwap,h264,18,1,2928731,5989255
989_993.mp4,FaceSwap,h264,28,1,967935,1979428
989_993.mp4,FaceSwap,h264,38,1,249448,510123
989_993.mp4,FaceSwap,hevc,18,1,685677,1402211
989_993.mp4,FaceSwap,hevc,28,1,162954,333242
989_993.mp4,FaceSwap,hevc,38,1,46386,94861
989_993.mp4,FaceSwap,av1,20,1,1210104,2474663
989_993.mp4,FaceSwap,av1,30,1,612708,1252989
989_993.mp4,FaceSwap,av1,40,1,285509,583866
990_008.mp4,FaceSwap,h264,18,1,3226154,4919885
990_008.mp4,FaceSwap,h264,28,1,1251634,1908742
990_008.mp4,FaceSwap,h264,38,1,428531,653511
990_008.mp4,FaceSwap,hevc,18,1,810955,1236707
990_008.mp4,FaceSwap,hevc,28,1,230552,351593
990_008.mp4,FaceSwap,hevc,38,1,70557,107600
990_008.mp4,FaceSwap,av1,20,1,1687857,2573983
990_008.mp4,FaceSwap,av1,30,1,835619,1274319
990_008.mp4,FaceSwap,av1,40,1,373818,570073
991_064.mp4,FaceSwap,h264,18,1,1608356,3232797
991_064.mp4,FaceSwap,h264,28,1,381674,767166
991_064.mp4,FaceSwap,h264,38,1,82220,165264
991_064.mp4,FaceSwap,hevc,18,1,156786,315140
991_064.mp4,FaceSwap,hevc,28,1,42723,85875
991_064.mp4,FaceSwap,hevc,38,1,22925,46080
991_064.mp4,FaceSwap,av1,20,1,286665,576197
991_064.mp4,FaceSwap,av1,30,1,149489,300473
991_064.mp4,FaceSwap,av1,40,1,75449,151654
992_980.mp4,FaceSwap,h264,18,1,3432228,6572717
992_980.mp4,FaceSwap,h264,28,1,1319634,2527101
992_980.mp4,FaceSwap,h264,38,1,377939,723754
992_980.mp4,FaceSwap,hevc,18,1,1015422,1944535
992_980.mp4,FaceSwap,hevc,28,1,299046,572674
992_980.mp4,FaceSwap,hevc,38,1,83443,159795
992_980.mp4,FaceSwap,av1,20,1,1351573,2588264
992_980.mp4,FaceSwap,av1,30,1,810032,1551212
992_980.mp4,FaceSwap,av1,40,1,402263,770335
993_989.mp4,FaceSwap,h264,18,1,3107795,6355442
993_989.mp4,FaceSwap,h264,28,1,1072954,2194192
993_989.mp4,FaceSwap,h264,38,1,321713,657905
993_989.mp4,FaceSwap,hevc,18,1,846230,1730541
993_989.mp4,FaceSwap,hevc,28,1,197524,403938
993_989.mp4,FaceSwap,hevc,38,1,55218,112921
993_989.mp4,FaceSwap,av1,20,1,1245211,2546458
993_989.mp4,FaceSwap,av1,30,1,656099,1341723
993_989.mp4,FaceSwap,av1,40,1,306935,627684
994_986.mp4,FaceSwap,h264,18,1,3925551,6202371
994_986.mp4,FaceSwap,h264,28,1,1227918,1940112
994_986.mp4,FaceSwap,h264,38,1,236651,373910
994_986.mp4,FaceSwap,hevc,18,1,931912,1472421
994_986.mp4,FaceSwap,hevc,28,1,202979,320708
994_986.mp4,FaceSwap,hevc,38,1,53262,84155
994_986.mp4,FaceSwap,av1,20,1,1345124,2125297
994_986.mp4,FaceSwap,av1,30,1,708548,1119506
994_986.mp4,FaceSwap,av1,40,1,341617,539755
995_233.mp4,FaceSwap,h264,18,1,2065079,4715264
995_233.mp4,FaceSwap,h264,28,1,781271,1783903
995_233.mp4,FaceSwap,h264,38,1,263189,600950
995_233.mp4,FaceSwap,hevc,18,1,651758,1488182
995_233.mp4,FaceSwap,hevc,28,1,209359,478038
995_233.mp4,FaceSwap,hevc,38,1,75122,171529
995_233.mp4,FaceSwap,av1,20,1,899792,2054526
995_233.mp4,FaceSwap,av1,30,1,522189,1192333
995_233.mp4,FaceSwap,av1,40,1,256531,585748
996_056.mp4,FaceSwap,h264,18,1,3015663,4704435
996_056.mp4,FaceSwap,h264,28,1,975984,1522536
996_056.mp4,FaceSwap,h264,38,1,271563,423639
996_056.mp4,FaceSwap,hevc,18,1,746436,1164441
996_056.mp4,FaceSwap,hevc,28,1,193393,301694
996_056.mp4,FaceSwap,hevc,38,1,60531,94429
996_056.mp4,FaceSwap,av1,20,1,1385773,2161806
996_056.mp4,FaceSwap,av1,30,1,689229,1075198
996_056.mp4,FaceSwap,av1,40,1,324896,506839
997_040.mp4,FaceSwap,h264,18,1,2869342,6283861
997_040.mp4,FaceSwap,h264,28,1,971394,2127353
997_040.mp4,FaceSwap,h264,38,1,249409,546207
997_040.mp4,FaceSwap,hevc,18,1,801276,1754795
997_040.mp4,FaceSwap,hevc,28,1,192755,422134
997_040.mp4,FaceSwap,hevc,38,1,53528,117228
997_040.mp4,FaceSwap,av1,20,1,1247886,2732871
997_040.mp4,FaceSwap,av1,30,1,680511,1490321
997_040.mp4,FaceSwap,av1,40,1,325700,713283
998_561.mp4,FaceSwap,h264,18,1,7672109,10996690
998_561.mp4,FaceSwap,h264,28,1,2190752,3140079
998_561.mp4,FaceSwap,h264,38,1,680587,975509
998_561.mp4,FaceSwap,hevc,18,1,1206847,1729815
998_561.mp4,FaceSwap,hevc,28,1,301044,431497
998_561.mp4,FaceSwap,hevc,38,1,102091,146331
998_561.mp4,FaceSwap,av1,20,1,1754326,2514535
998_561.mp4,FaceSwap,av1,30,1,889727,1275276
998_561.mp4,FaceSwap,av1,40,1,438617,628685
999_960.mp4,FaceSwap,h264,18,1,2002138,2794652
999_960.mp4,FaceSwap,h264,28,1,456517,637222
999_960.mp4,FaceSwap,h264,38,1,98063,136880
999_960.mp4,FaceSwap,hevc,18,1,283937,396329
999_960.mp4,FaceSwap,hevc,28,1,75192,104956
999_960.mp4,FaceSwap,hevc,38,1,34314,47898
999_960.mp4,FaceSwap,av1,20,1,380817,531558
999_960.mp4,FaceSwap,av1,30,1,211199,294799
999_960.mp4,FaceSwap,av1,40,1,110396,154095
860_905.mp4,NeuralTextures,h264,18,1,8799227,14005437
860_905.mp4,NeuralTextures,h264,28,1,2152214,3425608
860_905.mp4,NeuralTextures,h264,38,1,671707,1069135
860_905.mp4,NeuralTextures,hevc,18,1,1078335,1716351
860_905.mp4,NeuralTextures,hevc,28,1,339116,539761
860_905.mp4,NeuralTextures,hevc,38,1,140384,223445
860_905.mp4,NeuralTextures,av1,20,1,2004952,3191216
860_905.mp4,NeuralTextures,av1,30,1,1129113,1797172
860_905.mp4,NeuralTextures,av1,40,1,586043,932786
861_858.mp4,NeuralTextures,h264,18,1,3155080,7619519
861_858.mp4,NeuralTextures,h264,28,1,1206276,2913157
861_858.mp4,NeuralTextures,h264,38,1,362366,875116
861_858.mp4,NeuralTextures,hevc,18,1,968676,2339353
861_858.mp4,NeuralTextures,hevc,28,1,274281,662391
861_858.mp4,NeuralTextures,hevc,38,1,82594,199465
861_858.mp4,NeuralTextures,av1,20,1,1493901,3607771
861_858.mp4,NeuralTextures,av1,30,1,884605,2136322
861_858.mp4,NeuralTextures,av1,40,1,443913,1072051
862_047.mp4,NeuralTextures,h264,18,1,4927153,6549008
862_047.mp4,NeuralTextures,h264,28,1,1429597,1900173
862_047.mp4,NeuralTextures,h264,38,1,441824,587258
862_047.mp4,NeuralTextures,hevc,18,1,781919,1039301
862_047.mp4,NeuralTextures,hevc,28,1,223899,297600
862_047.mp4,NeuralTextures,hevc,38,1,83299,110719
862_047.mp4,NeuralTextures,av1,20,1,1341976,1783711
862_047.mp4,NeuralTextures,av1,30,1,721361,958809
862_047.mp4,NeuralTextures,av1,40,1,346028,459929
863_853.mp4,NeuralTextures,h264,18,1,4618214,9871434
863_853.mp4,NeuralTextures,h264,28,1,1263680,2701116
863_853.mp4,NeuralTextures,h264,38,1,348608,745150
863_853.mp4,NeuralTextures,hevc,18,1,731304,1563163
863_853.mp4,NeuralTextures,hevc,28,1,222114,474769
863_853.mp4,NeuralTextures,hevc,38,1,85879,183567
863_853.mp4,NeuralTextures,av1,20,1,1098941,2348987
863_853.mp4,NeuralTextures,av1,30,1,564301,1206194
863_853.mp4,NeuralTextures,av1,40,1,272254,581943
864_839.mp4,NeuralTextures,h264,18,1,2356957,3841841
864_839.mp4,NeuralTextures,h264,28,1,825125,1344955
864_839.mp4,NeuralTextures,h264,38,1,233556,380697
864_839.mp4,NeuralTextures,hevc,18,1,543253,885504
864_839.mp4,NeuralTextures,hevc,28,1,141361,230419
864_839.mp4,NeuralTextures,hevc,38,1,47571,77542
864_839.mp4,NeuralTextures,av1,20,1,821887,1339677
864_839.mp4,NeuralTextures,av1,30,1,459053,748257
864_839.mp4,NeuralTextures,av1,40,1,228133,371857
865_739.mp4,NeuralTextures,h264,18,1,13264878,8401090
865_739.mp4,NeuralTextures,h264,28,1,3219699,2039143
865_739.mp4,NeuralTextures,h264,38,1,987910,625677
865_739.mp4,NeuralTextures,hevc,18,1,1827631,1157500
865_739.mp4,NeuralTextures,hevc,28,1,465892,295065
865_739.mp4,NeuralTextures,hevc,38,1,202882,128492
865_739.mp4,NeuralTextures,av1,20,1,3100957,1963940
865_739.mp4,NeuralTextures,av1,30,1,1519912,962611
865_739.mp4,NeuralTextures,av1,40,1,671279,425144
866_878.mp4,NeuralTextures,h264,18,1,11498634,24386687
866_878.mp4,NeuralTextures,h264,28,1,3157227,6695953
866_878.mp4,NeuralTextures,h264,38,1,642814,1363303
866_878.mp4,NeuralTextures,hevc,18,1,1640675,3479599
866_878.mp4,NeuralTextures,hevc,28,1,374975,795261
866_878.mp4,NeuralTextures,hevc,38,1,124172,263349
866_878.mp4,NeuralTextures,av1,20,1,2372575,5031838
866_878.mp4,NeuralTextures,av1,30,1,1178563,2499537
866_878.mp4,NeuralTextures,av1,40,1,517836,1098245
867_765.mp4,NeuralTextures,h264,18,1,4073084,6584820
867_765.mp4,NeuralTextures,h264,28,1,1487132,2404198
867_765.mp4,NeuralTextures,h264,38,1,396686,641310
867_765.mp4,NeuralTextures,hevc,18,1,1038074,1678221
867_765.mp4,NeuralTextures,hevc,28,1,236610,382520
867_765.mp4,NeuralTextures,hevc,38,1,64122,103664
867_765.mp4,NeuralTextures,av1,20,1,1800182,2910295
867_765.mp4,NeuralTextures,av1,30,1,909415,1470222
867_765.mp4,NeuralTextures,av1,40,1,417342,674704
868_949.mp4,NeuralTextures,h264,18,1,2134490,3833189
868_949.mp4,NeuralTextures,h264,28,1,753755,1353620
868_949.mp4,NeuralTextures,h264,38,1,252905,454176
868_949.mp4,NeuralTextures,hevc,18,1,448703,805796
868_949.mp4,NeuralTextures,hevc,28,1,130826,234943
868_949.mp4,NeuralTextures,hevc,38,1,46571,83634
868_949.mp4,NeuralTextures,av1,20,1,889198,1596853
868_949.mp4,NeuralTextures,av1,30,1,484729,870493
868_949.mp4,NeuralTextures,av1,40,1,224244,402705
869_780.mp4,NeuralTextures,h264,18,1,12674285,21102686
869_780.mp4,NeuralTextures,h264,28,1,3591165,5979290
869_780.mp4,NeuralTextures,h264,38,1,960857,1599827
869_780.mp4,NeuralTextures,hevc,18,1,2286544,3807097
869_780.mp4,NeuralTextures,hevc,28,1,586368,976304
869_780.mp4,NeuralTextures,hevc,38,1,189212,315039
869_780.mp4,NeuralTextures,av1,20,1,3171476,5280508
869_780.mp4,NeuralTextures,av1,30,1,1606500,2674824
869_780.mp4,NeuralTextures,av1,40,1,770743,1283288
870_001.mp4,NeuralTextures,h264,18,1,5090801,11708844
870_001.mp4,NeuralTextures,h264,28,1,1719030,3953770
870_001.mp4,NeuralTextures,h264,38,1,418288,962063
870_001.mp4,NeuralTextures,hevc,18,1,979223,2252214
870_001.mp4,NeuralTextures,hevc,28,1,198680,456966
870_001.mp4,NeuralTextures,hevc,38,1,61633,141758
870_001.mp4,NeuralTextures,av1,20,1,1639860,3771680
870_001.mp4,NeuralTextures,av1,30,1,880378,2024871
870_001.mp4,NeuralTextures,av1,40,1,363489,836025
871_814.mp4,NeuralTextures,h264,18,1,3645491,5285963
871_814.mp4,NeuralTextures,h264,28,1,926135,1342896
871_814.mp4,NeuralTextures,h264,38,1,206867,299958
871_814.mp4,NeuralTextures,hevc,18,1,674800,978460
871_814.mp4,NeuralTextures,hevc,28,1,173820,252040
871_814.mp4,NeuralTextures,hevc,38,1,56710,82230
871_814.mp4,NeuralTextures,av1,20,1,1145480,1660946
871_814.mp4,NeuralTextures,av1,30,1,579159,839781
871_814.mp4,NeuralTextures,av1,40,1,278184,403367
872_873.mp4,NeuralTextures,h264,18,1,2112012,5005470
872_873.mp4,NeuralTextures,h264,28,1,573389,1358934
872_873.mp4,NeuralTextures,h264,38,1,123410,292482
872_873.mp4,NeuralTextures,hevc,18,1,271591,643671
872_873.mp4,NeuralTextures,hevc,28,1,73376,173903
872_873.mp4,NeuralTextures,hevc,38,1,31742,75229
872_873.mp4,NeuralTextures,av1,20,1,400620,949471
872_873.mp4,NeuralTextures,av1,30,1,228514,541580
872_873.mp4,NeuralTextures,av1,40,1,126577,299989
873_872.mp4,NeuralTextures,h264,18,1,4415297,10464254
873_872.mp4,NeuralTextures,h264,28,1,1156056,2739854
873_872.mp4,NeuralTextures,h264,38,1,314098,744414
873_872.mp4,NeuralTextures,hevc,18,1,560272,1327845
873_872.mp4,NeuralTextures,hevc,28,1,161168,381970
873_872.mp4,NeuralTextures,hevc,38,1,67237,159353
873_872.mp4,NeuralTextures,av1,20,1,911870,2161132
873_872.mp4,NeuralTextures,av1,30,1,495615,1174608
873_872.mp4,NeuralTextures,av1,40,1,256243,607298
874_291.mp4,NeuralTextures,h264,18,1,8463314,11637058
874_291.mp4,NeuralTextures,h264,28,1,2036748,2800529
874_291.mp4,NeuralTextures,h264,38,1,558749,768281
874_291.mp4,NeuralTextures,hevc,18,1,1019837,1402276
874_291.mp4,NeuralTextures,hevc,28,1,310752,427285
874_291.mp4,NeuralTextures,hevc,38,1,131321,180567
874_291.mp4,NeuralTextures,av1,20,1,1276821,1755629
874_291.mp4,NeuralTextures,av1,30,1,677080,930985
874_291.mp4,NeuralTextures,av1,40,1,355105,488270
875_979.mp4,NeuralTextures,h264,18,1,4720862,6589537
875_979.mp4,NeuralTextures,h264,28,1,1474574,2058260
875_979.mp4,NeuralTextures,h264,38,1,458985,640667
875_979.mp4,NeuralTextures,hevc,18,1,595626,831396
875_979.mp4,NeuralTextures,hevc,28,1,156897,219003
875_979.mp4,NeuralTextures,hevc,38,1,60987,85129
875_979.mp4,NeuralTextures,av1,20,1,879975,1228299
875_979.mp4,NeuralTextures,av1,30,1,448298,625750
875_979.mp4,NeuralTextures,av1,40,1,212426,296512
876_891.mp4,NeuralTextures,h264,18,1,4450006,5488341
876_891.mp4,NeuralTextures,h264,28,1,1046527,1290717
876_891.mp4,NeuralTextures,h264,38,1,272969,336662
876_891.mp4,NeuralTextures,hevc,18,1,504016,621620
876_891.mp4,NeuralTextures,hevc,28,1,137579,169681
876_891.mp4,NeuralTextures,hevc,38,1,62691,77319
876_891.mp4,NeuralTextures,av1,20,1,929784,1146734
876_891.mp4,NeuralTextures,av1,30,1,513220,632972
876_891.mp4,NeuralTextures,av1,40,1,246581,304117
877_886.mp4,NeuralTextures,h264,18,1,3886845,10202969
877_886.mp4,NeuralTextures,h264,28,1,1285057,3373275
877_886.mp4,NeuralTextures,h264,38,1,420941,1104971
877_886.mp4,NeuralTextures,hevc,18,1,656069,1722182
